Monthly_Inflow,Monthly_Outflow,Gst_compliance_score,Ecommerce_sales,Supplier_payments,Invoice_issued,Invoice_amount,Employee_count,Asset_value,Business_age,Business_size,Credit_score
25089.758382738113,19624.696225523017,54.53447599528234,6948.959747584162,12098.481281307042,13,1654.7145341475002,18,45651.49971705854,0,small,489.8471219515774
47546.319663217975,19137.026821719057,67.14016744489396,12375.264555838856,11064.635829396191,22,2079.585495957117,32,73654.67609333269,8,small,566.9508832193847
35498.793240659405,21638.662495926976,70.9340352201513,5739.82792027585,13660.861051706182,23,1395.650408017833,40,169950.1325214991,3,small,573.7232699285972
76768.55942439305,28850.223251837055,79.25949861535231,27786.72223410326,13950.429907661986,49,1445.871255318528,59,130875.59135938449,8,medium,690.7267016222279
29383.949340432453,11071.291700919577,60.66246354265555,13034.498816709925,6104.183840685554,20,1366.5312165048026,37,83037.61454886278,2,small,564.9835151539778
35388.8381571264,25926.554777396956,61.734565149601714,6161.322511396562,13246.291383086758,20,1899.634112416978,29,67524.73445882734,10,small,549.4367177384728
29050.412010461998,11659.80015587361,73.50768071996126,14651.225801520777,5559.472087421941,19,1554.2326340063307,38,109816.80200859411,9,small,626.0316394472887
60927.713527692606,26812.479254713464,78.85804918746167,28542.507798607352,14692.00015983224,35,1632.614475921844,60,260346.55902270754,6,medium,663.4510688838067
9662.409853801175,6652.9829175826335,56.09192965361401,3389.116620335887,4707.902702460786,8,976.937708593643,18,33574.26512886051,2,small,504.2902704356305
51235.01900285968,21823.30808393417,71.26147031929733,21580.122153758984,16521.216031886826,36,1525.513918975397,44,197860.362949207,11,small,623.1925711865448
14936.657215935118,8193.785977585736,49.57549939837779,1706.692695993587,5478.753068097672,9,1221.958469103312,14,23554.864126606513,0,small,472.2636488129481
56104.467762117776,25838.05838459333,73.24004150529979,18033.97485573392,14395.885386479244,31,1951.667015655149,52,196586.8186309316,8,medium,671.0603343997302
19625.43239062614,13659.232033610739,58.377919470756225,1447.1328231097716,7481.059096431583,15,1285.1469363206365,22,64959.0922916975,2,small,516.7727132364457
15820.895478013477,6392.119837052372,49.478764607563015,3719.9356104832464,4149.440365433938,12,1222.1955414461993,12,49749.21085843248,2,small,523.2236614700549
5436.443542782383,4854.541495180843,41.72550619438926,1332.4283376381313,2748.8252366937118,10,537.5836542880398,1,23355.606713000194,0,micro,428.29246642942456
23867.47361862273,12054.41806146733,68.80792500150552,11044.56965738679,8845.628339084047,12,1811.7758185348566,32,105450.38532299126,5,small,576.5076189629264
95738.27071595295,35736.41391846726,81.33882861623528,35658.79112972369,19205.99750049505,52,1805.8208639445547,62,249559.6164304731,14,medium,714.8047745026593
73060.89500184383,38044.21262347769,68.97885158129326,27470.94515429228,19389.50257970573,39,1912.688138398962,40,137542.14747864162,8,small,603.0121342900363
45948.79960705255,22853.228767672863,85.49938664656212,19447.10020264479,10443.177801766577,23,1718.1564283223763,52,337941.1536396683,14,medium,685.9708648863179
58052.114822233205,20405.40911768625,69.45891323035714,31607.615740574558,13951.759759413339,35,1621.636251764933,45,95655.3796971357,8,small,589.373111734479
27107.80861281046,17072.85911388201,58.0234471450362,11802.092407615773,8473.739588191493,25,1137.4117938402792,32,58277.80949137417,3,small,524.3489104369133
32934.93840803967,13118.280333278739,65.07480187479983,15907.962938914305,8530.708221655448,19,1708.462291349812,39,150065.0925470116,10,small,565.8303564515169
14582.293900225335,10096.832334714518,50.56500701019102,3540.084784088809,7935.226253716735,11,1276.440075363556,7,41709.45311258564,0,small,449.9035737027589
30612.61426269741,20447.815872782114,67.17524583520368,3548.522496088171,11654.895006984598,20,1422.020246700987,34,99412.57165445095,10,small,550.8564941859892
44387.40905029908,19848.40061526265,74.70992536109682,19252.183633817138,9916.601008119307,29,1552.259796210015,60,139758.6330169561,8,medium,631.0417322758144
13832.726023196408,8037.137109871978,58.41242267670218,562.2028945110777,4383.38479654092,16,865.1131610064982,21,20217.949378869314,4,small,475.991291799327
23659.923039128214,9978.414252486597,83.67334974259208,3995.0154113446797,5880.005834107792,17,1324.6998289258595,45,247534.0385888245,11,small,630.735202913632
56259.438439245976,35436.14707727784,80.63854173838641,13795.544471837666,18884.87670550498,32,1962.499672608553,52,273435.4176418701,13,medium,669.8759177205352
33726.580288210505,13558.826709579425,71.09227623842666,16792.514737686135,6545.231165063067,24,1464.8366981603215,47,138196.87322660067,9,small,600.5362190007826
115553.6879513351,28071.418985619304,93.38095839442825,57675.81995001295,16949.958210335182,64,1895.690521814061,71,572407.6853831132,14,medium,773.2394527041863
49127.35370217765,26677.609012091227,66.52504116427902,17438.384113741726,13644.595181982188,28,1791.3424794049095,40,146633.0190541501,8,small,532.4119942323597
44528.892626123874,28112.482840382545,72.06750077172626,11315.50936711076,17523.115642898752,30,1365.8861731180973,47,103172.09176835691,9,small,574.7369295669458
20711.791954315213,12883.650478497675,60.8101921901147,8653.52627011417,7420.69362192953,15,1357.1070931671277,35,72938.77537629771,5,small,559.0896887498767
8319.23946365639,6221.154663481006,33.587081186538086,2952.822061430182,3670.779104167625,6,1107.142087178083,4,15489.723527844855,0,micro,430.6670354539012
7455.043404953132,4749.220279980032,43.850885022036174,1873.3685148466864,3430.005169189028,9,743.3762974577118,7,24225.71731124397,0,small,448.5701039697142
18484.914189150863,7961.643133451324,67.13522645034827,5588.336033180682,6486.14471315566,11,1586.726364205633,27,29931.591262391874,5,small,567.8929873153174
30740.73919440261,18310.946583726083,68.25355776390127,6769.238794221766,12350.895258633362,16,1835.484424374339,28,161642.69452418014,3,small,565.4967110510355
20519.468704311235,8010.270692184362,68.41643505069372,4795.0154621316415,5786.759500090387,15,1263.5490385584876,39,141127.19644070877,4,small,585.8747052401645
33380.43641443654,13670.18942562931,71.99760999170088,11948.91900512178,6780.131506309117,24,1320.0554052398686,39,177714.64407094434,6,small,587.8704437986837
17694.025111245246,13842.26551521594,58.38572503386871,2168.975175476495,9944.71974604232,16,1133.3419784516893,19,107215.56988723803,0,small,534.055889035787
14061.690008649499,6331.662850460142,51.75934146949062,2201.844037686316,4850.5733229227,9,1372.6708023856895,6,16027.615808508403,0,small,455.50834755891725
34263.74773837436,12960.687436860278,64.60587326824502,13074.268217366276,6339.512443290099,20,1737.9202599782366,30,64830.58635735643,2,small,577.7706843576536
68616.73187539965,28787.41216944068,80.4104184457139,28519.86586621444,17922.587343043564,34,1953.6291606326488,59,220155.241912301,13,medium,689.8392430902338
62076.61495900645,29381.76573492894,69.55058138021208,15625.76133506863,14197.65251106206,36,1763.3205455275668,42,124087.36354867327,6,small,565.1451411939181
63194.45987881661,25196.505569422985,73.4807218336467,22124.955443277122,15849.393032547112,38,1624.8497231963158,49,86820.27747224973,13,small,637.9413955332567
20014.334284674893,10696.077636420432,64.4064121603457,7825.811892751039,5614.9621788899285,14,1255.0064980124243,31,84607.03326864999,6,small,554.625786491019
5117.043872424526,2756.7117326640578,33.517553161734966,47.33938415817027,1707.1656985750724,11,408.39798930654337,0,26764.329483143185,0,micro,387.5638131437538
22150.833697677732,8497.55360146037,68.92050350007909,11494.805720414379,5588.835495647474,15,1469.28630871529,38,116365.73841009747,8,small,562.9844995616236
18956.37266291232,11067.359127174183,58.54478886127074,4111.991029603791,6789.730435502645,12,1515.1563355732915,21,40969.31402165523,7,small,538.1534213670478
68755.61750561868,34929.54981015682,71.73954117297848,27796.242654136844,16518.789551662197,46,1436.1440522648284,48,256210.42456214788,9,medium,709.784163743211
96903.11048447587,30807.4274259379,85.73735355456354,56185.452904267426,20573.231133771722,49,1767.6428795773277,71,386525.3671258077,14,medium,730.7951216465484
14231.077566693464,6337.610616143838,53.3071496217294,6166.121588450035,3505.0175336516018,11,1048.851366563683,13,46051.253037558745,1,small,520.1594162253074
21536.190408847324,16396.511348449076,59.65183050542993,4472.0791971949075,11305.599111733505,13,1721.3842278309014,27,85568.66465191585,3,small,513.2865192478466
23376.701489443276,9341.415324727415,60.30312179577405,5589.431580345707,5639.632458313922,19,1263.4087841633195,27,94104.64904458354,6,small,522.5578142130254
20722.30191284389,15321.598559159303,58.72319172239367,9306.050977262177,10506.291647812934,18,1165.556254572332,20,60889.51496133506,3,small,533.8815005015213
23516.003333339937,13800.247272354138,59.39529951200678,5940.435059486578,10083.034665291596,16,1279.6543371334099,17,47310.880615518974,0,small,484.0405103193318
39412.5563096453,17614.076513877695,66.32800115699827,19524.998139119627,9966.935895402119,27,1409.4593947164333,46,102155.66909110932,4,small,584.0950887236485
27022.292503161658,17097.392120811313,68.92174045824828,7477.0603712449065,11588.034900779525,18,1504.6679170442353,37,100406.31038361322,6,small,559.1924132603991
3099.498819522588,2284.1612190678106,29.583635668110926,31.281895868322056,1695.240166162427,6,538.1893106431895,1,12226.952983887833,0,micro,354.8343502870123
13307.771957632216,9805.658855326257,54.21072171979707,3238.9459291635894,5579.577536647368,8,1588.3842268463504,19,29258.864821297117,2,small,492.8401259752488
22152.926107011306,14500.276717407978,50.95856954251023,2916.5600744936255,8089.7165116446795,16,1410.3215192186321,33,60290.67825852695,3,small,514.4187297544621
6795.743948769837,4922.596848960844,48.44996803727449,1482.5884625051433,3141.161972689287,4,1407.7094134466113,4,24849.994926970558,3,micro,430.976703235802
19229.401133563486,14880.40650604331,57.90632627213463,9113.899746189514,9418.486666249508,14,1462.1557590732427,20,54849.01911886735,5,small,531.884797450742
8239.808884762699,4112.88931485471,48.85497112778376,404.38556500318276,2174.0745608044404,7,1156.7604110265265,16,45549.7144327413,4,small,507.07950219745294
24878.949953708503,17443.547029961344,55.930155204189965,2530.9770522475683,8752.573425630453,15,1586.3388090027581,31,74643.29755697887,5,small,519.3189874680876
14024.710411160046,7702.725503851921,53.64689210192249,3252.925908191013,5533.237533477486,11,1175.355153269516,22,36805.19806386319,5,small,527.9073605687936
9007.66986014134,7209.441821388614,51.19300278688997,1773.9994752019638,4936.772912043836,10,1010.4618010866702,6,15958.136844109502,0,small,451.9482763239183
13586.299573615237,7319.556121173192,58.420576296067544,3198.044941327158,4192.43536153541,9,1352.0589234155805,23,26924.777960018135,2,small,536.1940115444328
63728.84362227735,19908.761038307683,80.76098422157901,27285.60073576489,10817.917247771704,34,1827.3003278107976,57,362207.3820470572,8,medium,751.3328154571805
7192.494848185095,4944.008651476759,48.611267769065655,1551.3975865311102,3391.3096586484485,8,1011.6682789733801,12,30553.193427578244,2,small,504.3848006131239
138028.15144766864,32605.44641910343,88.11369208693019,78406.77637720446,21811.11704192816,71,1945.4828627182178,72,578842.8212276796,13,medium,800.5706370760139
8728.256184767064,4615.864095430024,51.48745602921524,3374.705406170569,3114.8436479681545,14,645.7887236635637,3,18579.390410355507,3,micro,474.0645360508939
5338.741982715548,3835.3635043002755,35.92988562639693,53.42994251734382,2901.4342699107374,6,721.7972461060405,0,20054.669385251153,0,micro,378.4639905750114
25605.43275343018,13963.49572937105,69.42953067574908,10206.525228456185,8984.938262523281,17,1428.9600814563407,35,90013.24344165182,4,small,598.4869876203157
58522.601070193574,29517.275663413584,64.98810368099494,8439.896172143779,14869.352324324593,33,1694.5798306095646,42,206993.42211413226,6,small,579.1103907199262
54072.29352175949,15131.672896468848,69.9854482570977,19678.52173063814,9486.360427176754,29,1825.6136154507099,48,174796.48119484392,11,small,662.2838637268795
20240.34682766881,8009.546130654071,52.83912370522559,5250.9673866255935,4738.925167875069,14,1301.5867783533506,22,71843.95825607699,4,small,529.3879785297302
50158.881624503585,25440.102632096095,75.06767070183227,27276.18360840535,13995.893236959837,32,1611.3234442961088,47,153912.22993455338,8,small,583.7693093272669
11240.871004115403,8448.2101220184,50.33902586479503,117.0998863506198,6626.028133626051,10,1043.1196996672081,15,40221.45403942508,0,small,458.63581064024976
33048.586130272895,11196.619906988733,67.73212130734399,11078.789683385821,6759.385077369871,21,1570.2414549261332,41,106972.08496867357,10,small,595.2820389752125
23259.52882248869,15485.353387634503,58.59439931841435,1005.2304155167561,9377.910090008743,15,1361.3614344241344,25,43245.71975122433,6,small,510.89816808870665
24685.781063381724,8260.091671772316,62.64330755298073,4382.157170926353,5148.791414105527,14,1699.2708267567652,34,62131.612904276255,4,small,594.7024763901824
56900.94409811708,32239.309078838534,77.26988826893832,29448.8297645271,19391.888622575858,31,1654.6649918016446,50,188842.16055603666,11,medium,639.3732723649949
90976.56502707391,40852.815110862175,91.89476777444901,23624.29229042518,21346.66642603781,50,1744.8147925783874,68,357922.29259517626,14,medium,761.9751385824425
17016.48346007218,10169.290837191566,56.46821577666025,7387.144308283824,6446.127307628072,13,1341.27676557286,24,32193.73084594884,3,small,520.2024563265536
23411.59339724602,12971.18189385157,53.965712409028995,8671.865947347707,9016.130748815334,19,1249.6524804035382,22,43364.91427173869,2,small,514.9760990290962
13881.436698416026,7003.790554991609,58.758360274677734,3631.075716361438,3647.3468631471364,12,1173.0324360337613,23,40472.03929096698,7,small,506.3886711021454
11305.02088207167,9428.682189236397,48.273299699555494,1273.9343157342225,6239.193860647184,9,1240.655334497009,5,14304.263162916921,0,micro,435.7722804514689
126144.44665270243,55607.05741234531,77.95880818892844,27681.936586773805,30430.58827529166,67,1784.672895946019,61,243465.3852096176,7,medium,721.2058410745341
20857.730232749564,8678.637069177199,57.494604318668046,4557.5909700153625,5315.845125979274,14,1596.728542617391,27,133836.56232878755,5,small,609.3797069895028
22365.69521490672,8240.135833167906,60.294010263144415,5911.660096115566,5650.791563101164,16,1385.5248035850516,33,75007.68913200677,7,small,531.869877947524
16484.46486312564,11203.040259548732,53.08253532444134,6741.435275934757,5928.367830856526,13,1282.0300176884646,19,43050.55337499104,0,small,492.4057128309671
3926.1428119401658,2793.178220026202,42.34853359166722,458.8220873964445,1944.1484988512025,2,1428.062593853302,0,18850.61617943197,0,micro,454.5785882018367
18694.21772077049,7163.174111869387,67.14832678048035,4358.559363942732,3628.7895731482067,14,1329.7688824999238,37,49564.54425686929,7,small,526.0141965513326
37018.74602802923,13486.336402215524,69.58690276564951,14822.502848548067,7745.344125881379,24,1555.6321672898628,48,81227.96747076287,6,small,617.1395723157125
13601.332407823937,8847.940022430803,43.09311852435285,5056.4953459022,5917.455161316692,11,1276.0931520534236,2,21170.569531810947,0,micro,454.9111891709383
152931.8604360324,65762.4008725561,94.66003007047469,99101.73054352673,39250.37307013403,84,1791.4810352031948,74,345694.92212071235,11,medium,739.1999904909308
52303.296930497774,26190.06252581447,78.31506830369365,16534.08814504522,13979.694230449773,31,1630.335118784037,46,214868.76012873146,8,small,614.3156195744272
5276.300910099229,4176.920179274722,34.907767094817714,1174.5278105268865,2581.550118244824,7,571.4315543888633,1,21178.57340256843,0,micro,435.12389498122394
18892.922793166355,11607.422690250145,54.16430832951892,4276.186798595932,8857.25847503584,14,1373.9807861482486,21,57500.93880528373,5,small,527.5353599480335
18368.686890421814,13182.086341090087,42.26863374240661,3531.8705532571917,6845.841527811018,14,1140.7369341705366,21,19585.459596236342,6,small,457.89326376691514
15043.711123646492,6708.623069203331,52.91981023431786,4619.368097924236,4888.802241161971,10,1542.8091764955705,16,19071.40418254939,1,small,494.0675224431513
13909.898038433128,11130.32783282529,45.31392078041081,1402.9240238753098,9079.725609631958,12,1152.8322349379087,16,33292.904669263655,2,small,462.1635212475423
18723.861586029754,11719.700526159118,70.68187172393276,2875.523557540174,5348.412654399459,16,1281.4643736194757,33,58576.11202800438,5,small,548.2213731618062
6545.691222197067,4421.192490078533,37.13158741815864,2021.4261800317063,2811.006078349964,8,806.5667164514499,1,4236.330873677348,0,micro,376.705681602491
32109.403654734742,13963.645978012386,67.36339530206112,8277.603383850079,8730.889197538248,21,1679.3076520111474,32,114017.6446779315,4,small,582.2689454842857
10766.70629317825,6212.650136914784,50.25183202723082,2473.3140375335447,4669.467735215799,9,1076.464075305705,11,35037.06867295343,0,small,485.7849254059865
30736.232581815864,19864.61469990965,63.976009456053724,9337.576150599867,11670.645035609581,22,1437.1625977440078,37,154618.66927151202,8,small,566.7525943862635
38270.115290451206,13196.004141109874,76.29418092155609,20615.136740489426,8456.66302498385,24,1542.033861942163,50,121537.22620030111,9,medium,705.4213346332505
111191.31009848576,21889.46881104654,84.08819267609026,28252.218932449603,11600.589626531966,64,1725.2721138075606,59,247464.7046803912,11,medium,765.2674963280722
30438.689285796052,12760.982185667415,64.35255318875497,8049.014180320221,8813.51863996883,17,1600.7836107562734,25,38353.36564789877,7,small,541.417785447566
16070.078971129818,11738.280992391761,60.29839956594372,1337.108481672264,8241.40830045334,13,1094.078648739759,21,22935.752653026404,2,small,492.1652478237393
8194.990258436834,6828.678489062017,46.96953139320306,1275.77324643208,3921.229127630308,7,1253.4202308281751,9,18916.21006943583,2,small,451.9400236587017
61031.29974204757,31486.277567942103,82.84428522036113,30118.435972272277,21498.936598548884,37,1683.487903652703,56,372078.8034236716,6,medium,679.9136040363368
25943.06710643543,20399.97666637082,51.74396076113017,3723.3243347212956,10396.696557362768,18,1448.0033036568193,19,27405.455912416084,2,small,480.14814278628313
38697.857536319636,20177.122715531612,66.25200471895197,19404.023915672828,12150.889390468657,21,1703.0332978260221,33,68357.81331361951,4,small,550.1596202740291
15865.004466556149,11589.463123777801,52.12691186843808,7922.185457036532,7365.665044970904,16,916.502744173057,24,45373.51680658556,6,small,538.1261309406669
11010.756663922386,6632.4807745713215,48.70209313495076,1398.6897869232323,4245.631545432127,9,1141.1576319935477,16,19393.756407174682,0,small,478.9248385026197
23824.265813964572,19537.022672373336,52.24820111080865,4926.143696576383,13851.355574402329,18,1304.698257698398,12,32511.79426839176,3,small,468.2223924554038
38703.182579987355,16721.09014021776,61.7200054819959,4291.044930606541,11332.43555784671,20,1765.8204087567472,35,82959.60666973326,6,small,573.213719120634
43856.895187364586,25702.010790760793,72.72408673960328,8436.093627598431,16444.61124372514,25,1652.672128951829,41,130269.87135052639,9,small,595.121110991278
105137.45159044782,50905.15677263428,80.36834631414801,56296.81831949433,30373.002271221245,60,1913.248554498811,62,302886.15074930014,12,medium,666.8114850532762
30719.000025929265,20930.114013096285,64.21462269320281,6115.718355557759,12083.773613838332,22,1369.0336317141075,40,89320.37862081506,10,small,551.0237302757834
64315.75375410147,23990.09431258817,82.13462694070586,15147.793496132263,14262.302212931572,33,1774.4746008449206,62,276559.19146837125,10,medium,708.2311377113962
15225.785246787507,12091.658247515834,45.19688355628115,5114.742016181269,8478.916154508428,12,1147.1596373797274,16,67670.1068419345,0,small,482.04095751861576
15582.434105160975,7560.416056004458,59.467432038162165,4207.619141506002,3848.553955042969,13,1113.0554207820564,24,68039.2786596102,3,small,572.1555697510689
68221.48173449558,31900.380028335632,79.29563068254377,38870.293898298776,19533.02403107513,35,2066.281254919155,62,331174.68895246927,10,medium,677.0499113421401
77422.3662242496,38431.559990868904,85.00580387647047,14564.858893855593,24151.423939891003,40,2030.4432800571715,58,208617.0864102464,8,medium,689.8189800824066
76729.15216011749,35151.28992725386,79.65534321961492,26334.89013741887,24749.255194377653,40,1784.8998028614453,58,249740.52968242258,13,medium,679.2462430332436
13554.645857178635,7387.001335089217,53.53830072845573,6251.047457710792,5298.987333080155,11,1095.5663764852306,25,53149.08749878395,4,small,504.38193337993846
19402.777876885033,12858.115571350458,56.98644609690056,786.5225765454422,7668.48890549963,14,1198.0929725942462,24,38509.36544575078,7,small,488.91166408682136
54266.671713233874,23826.401632635894,69.04520484376076,19090.891579419673,14493.912499048467,28,2026.5510188232383,50,142267.97907563587,12,medium,629.9457771299659
16264.918303617234,12088.42876557522,54.53036608969031,1772.1437743713482,8200.30617066707,12,1232.257765864069,18,30358.177451677013,4,small,471.81032358537396
6105.706097776075,5725.354468559178,36.13527897409244,2279.3008736200863,3981.120601109387,7,708.5568946141132,0,36720.6820417204,0,micro,420.070727511714
29106.749610540395,21734.125134092636,59.14702694225651,8104.150022100969,10894.099412355206,18,1519.5769560136612,27,27257.278885106927,6,small,492.84002066092035
12895.09643188357,6447.883936314712,55.280064034720745,3464.491779311181,3650.8934766151588,6,2100.031550177998,22,26216.006421382688,3,small,510.52907450273966
117407.64546184185,48205.05381853433,81.35841536520984,61875.47103858838,24747.72942479025,62,1738.6759679161887,65,325523.8315603487,14,medium,786.1141639696529
12611.292936522792,7565.132205892192,55.43539091322719,1872.8578677190883,5724.067386151991,13,934.9255606104372,10,34658.81619968549,0,small,472.4021335170173
7604.320765336468,4691.2404420025405,46.60182624524091,1272.7684202869777,3410.4791996871645,7,967.8638992330376,5,23745.18050825165,0,small,455.7607609758935
20133.61398736722,8245.689579468391,55.25441340141024,8780.112256826165,4940.69246584255,12,1713.6974771890937,32,74370.049449778,1,small,546.8811583827417
27003.65264161966,12810.264986585762,54.65909723804869,4799.430206785384,8632.962479404556,21,1194.9301454574845,29,46962.82586306951,3,small,547.2568691459304
20237.443858574137,11492.742578573969,70.08557291833269,4763.683308377987,6576.895521460403,14,1360.3076997504652,36,49147.5352894245,2,small,555.4070098994353
11402.077841126787,8767.416122055112,46.6325347843669,4148.603728969407,5813.363639269792,9,1220.3171087889536,4,18445.341965318585,5,micro,421.24889237827625
14536.866876262095,6040.395358011855,52.620152434450745,6340.277650908528,3920.374275306321,14,899.8942320126641,15,28946.34015142377,0,small,477.2912709692137
29321.47359736739,10940.797454892518,59.205921976144104,10585.040466167846,6480.049083256826,20,1485.177004490579,49,140397.557017566,10,small,576.771191099654
53267.39880383969,31681.96556464366,76.09868037361169,16881.459892969993,21705.647962341955,30,1705.9834810992254,46,78326.19199125796,6,small,567.5683551185473
62058.48511702412,26182.10193635004,72.88507227856732,17626.428987928368,17386.95196111257,37,1704.1345121677869,54,161091.2692817168,13,medium,649.1829067714876
15260.297756175176,10007.685670466672,58.065560781377435,5385.176358411198,7949.398011276153,14,1152.7487923282542,25,33725.177296249254,7,small,526.3446105296332
70588.38556264246,26552.00585791047,70.92131434823482,18432.160965973257,14846.305380157666,43,1625.94239958832,49,125752.70756955494,10,medium,672.4130508958136
18694.747832433117,9855.98484953231,49.62587269813994,7179.5450026782855,7486.482749410766,12,1568.7230545597504,18,41963.63829994611,5,small,520.6947843088329
29981.561031431025,17354.081143201838,65.71835650709427,13571.119479339344,10938.44982955335,22,1516.8981410482784,40,59063.32137151518,6,small,545.1721920693599
20501.11605026156,10485.263633424536,58.86786571354001,1737.7808859310903,5867.232910178739,14,1426.829776157306,29,71814.66872718094,6,small,524.0488690396662
154149.55756194613,54584.920004909894,87.48503535349356,70841.30184560161,27407.608246326166,88,1673.14114705467,66,365019.64511281083,14,medium,732.9181339585012
13873.946357963514,6972.293650059238,51.636756994270556,4308.757456854994,5127.425864097676,14,890.0697951460501,25,116493.91306337803,5,small,540.079311412876
12479.658746376399,8265.437885264142,60.688670762892265,4576.233217968045,4465.945876027124,10,1120.6883102162847,22,45527.6703185318,5,small,540.1441327827208
8369.871390077535,5557.824301253577,42.41268321354541,710.8857950892457,3883.77435133786,7,1009.7611196956591,0,21176.389030648872,0,micro,423.92193741836815
13003.718687993083,6273.536322510267,43.432010431415236,5048.926028761929,4691.809656958652,10,1289.033967817669,12,19340.6788060359,4,small,446.8208617775337
22162.22446053685,9009.712241111234,67.52087442870359,1080.9344906704164,6193.94310605655,14,1391.296971484275,24,36959.09940278229,3,small,522.8121349906779
16453.87856563726,6669.951185624448,63.80966211412054,5042.572129755638,3805.5772728653706,11,1456.8533256253945,25,70553.1407500121,6,small,555.3750814806577
5812.634478006182,5389.173616153814,44.342369326500375,235.99489875687493,3165.8617333562756,9,598.7537200738243,1,24995.767194676282,1,micro,389.1673651306212
9318.174176479553,7457.547920974626,48.80278316439784,503.8328742997385,4796.657539420051,10,905.7597093692422,12,71271.28926227194,4,small,477.23631701415326
9686.385143683785,4629.5686949994815,55.22486835812953,965.5904726283433,3367.8015455001996,6,1284.2872571291387,17,53644.218859047716,1,small,515.9330104578675
4330.14609514563,4379.1694694482885,35.63751943325463,47.19719815967143,3614.425972539399,10,428.1598832546508,1,7280.280532393955,0,micro,371.87732884782537
4338.224845494184,3064.274909163674,36.834121020546554,246.07097295176325,1787.3482002825217,5,929.005652347654,1,18153.18649348759,0,micro,414.78868206135434
9217.304795786777,7589.739950188799,46.12910004660885,2786.266388352822,4701.188933416149,10,787.6530574228145,4,12466.113753194373,0,micro,403.0946726326565
14063.43424072686,10463.544572774043,62.87153376354205,6112.618518127169,7480.341049073034,11,1254.815618935942,13,52311.38801474053,3,small,487.4734255176235
4529.153878007975,2638.635377979587,40.82823621240079,1563.3083573831173,2076.0318514204046,6,665.0820192742062,0,21781.32003387501,0,micro,450.4175620371338
53514.54192423519,24034.863230274805,75.32159095358234,32777.7077991181,15025.78742889165,28,1867.621978206973,55,84244.11763296717,14,medium,651.8222593002628
26441.88141149133,9515.410288822903,50.16348213690059,10516.281039669528,5136.85815069055,17,1490.9914625638219,26,47023.074051772026,2,small,543.7158339745739
68095.24496001501,21086.002512171064,77.9379538315082,36931.60097070988,14462.132269291345,40,1554.4957608297236,53,197103.5255050134,10,medium,676.7494530312905
20382.922510944973,13323.91489614988,53.1399987520629,7793.097104114632,9657.943990104726,17,1157.3748881684257,21,50649.13073192445,7,small,507.75061274630764
5283.6773275515225,4924.05156908802,38.94962703625661,1001.4491939553575,3735.6422805851016,3,1873.339983684462,1,10471.226407871358,0,micro,385.5451325680463
28860.96058185039,15767.386504917904,73.05092432887064,4854.577703926246,8688.694481157008,17,1830.9233722155443,35,83474.59069754498,7,small,576.7192544801197
33732.23327987081,14634.487875310422,76.67376228406357,6062.416604689519,8443.646694364756,22,1712.4393707455501,57,155539.93235970396,15,medium,656.6788818338282
83243.33004002867,40636.122478891964,78.40155548658475,33295.189422672025,18667.975426396726,45,1952.000545358103,55,180790.53258129983,12,medium,718.3185340541312
152468.05605666855,58393.5087059887,83.65894726683725,92633.48305557507,27561.83363588892,82,1871.772815780704,69,336164.6265050203,18,medium,737.7630685072114
22002.36562136906,16192.61012811289,54.80211881145707,5533.79323720784,8858.523055738879,14,1608.9759428388322,21,28303.555775062207,0,small,529.6815802891768
14975.76108813151,11691.34393205456,59.39396631615511,1490.1203634046974,7066.181682960384,10,1336.154709181813,29,45834.07930541046,3,small,509.8658970237477
72887.15350483831,23737.294929308504,74.92796428063328,15442.330487845695,13795.43762164616,41,1911.037723381918,42,51515.17993253887,7,small,594.9512396420885
8930.771231000223,5703.306131891098,52.86882900820537,1783.744397885887,3495.038947900506,9,1013.0933748052863,13,44250.66497011694,1,small,483.72789371420276
5226.558920676338,3460.8131869529366,39.10952892302901,1226.9490995528436,2356.4042958877767,8,496.5091249377834,0,10815.263367623538,0,micro,406.172460752999
52389.154938865846,26901.522456180035,69.84833139063794,16059.012806397886,15555.039278536993,26,2101.323120354515,37,105906.7686836359,2,small,562.8599018978177
19686.797826859885,13049.184085212384,58.444639773263106,4295.923475335362,6312.529731185464,14,1313.8509671883403,28,53052.68540532139,5,small,523.8154090277008
13256.962440300573,9101.407622883586,49.26205784995693,5924.7970392372945,6609.480903741213,13,1180.4097879119636,14,29810.27321808512,2,small,470.1668225913089
35968.949787383855,24480.09571275036,73.19346645111733,12368.291848601244,14277.985294427719,21,1598.834265934223,44,241826.35792629805,8,small,618.7097737930576
39965.64079456381,23704.17184853944,79.17313400593368,17506.99704288662,11542.681535420714,23,1726.0694690004104,42,71936.79333748123,7,small,616.93445814126
84703.73048736024,40852.95832672849,85.85706909570781,23955.649128933903,28430.305191305764,42,2011.3530528415251,52,221750.5463169582,5,medium,705.1756190132734
45841.39587566521,28218.521244635846,67.61231864339624,18772.324059816383,15489.172070231598,28,1601.2003504246654,49,107443.17639676045,8,small,602.8347162738172
25024.012281077263,10567.84202410353,66.62362970883672,3015.607817350687,5720.921425080917,15,1680.4149782311392,31,75444.66940325263,3,small,546.887882834274
33570.94293753505,18656.85368331733,65.65881723576194,16729.803842213354,10925.990419206826,21,1597.803679895631,29,55909.265850582364,5,small,526.1648756536626
